Transaction_ID;Fecha_Venta;Cliente_Nombre;Ciudad_Origen;Categoria_Producto;Unidades_Vendidas;Precio_Unitario_USD;Descuento_Aplicado
TXN-13462;2024/02/22;Neo Systems;Bucaramanga;Servicios;98;109.73;0.1
TXN-13463;2026/10/14;Neo Systems;Bucaramanga;Electrónica;75;713.91;0.12
TXN-13464;2025/06/09;Bio Health;Bucaramanga;Mobiliario;50;95.4;0.14
TXN-13465;2025/05/21;Eco Group;Barranquilla;Oficina;84;1212.27;0.08
TXN-13466;2024/04/17;Neo Systems;Barranquilla;Oficina;59;1473.76;0.06
TXN-13467;2024/04/05;Neo Systems;Medellín;Oficina;66;456.81;0.17
TXN-13468;2025/02/22;Global Trade;Medellín;Oficina;5;1077.49;0.06
TXN-13469;2024/07/31;Global Trade;Bucaramanga;Servicios;64;913.83;0.03
TXN-13470;2026/08/20;Neo Systems;Bucaramanga;Electrónica;70;828.87;0.13
TXN-13471;2025/05/03;Eco Group;Bogotá;Software;61;505.09;0.08
TXN-13472;2025/01/15;Global Trade;Cali;Software;81;840.09;0.04
TXN-13473;2026/03/22;Acme SAS;Barranquilla;Software;21;49.09;0.13
TXN-13474;2025/12/30;Acme SAS;Barranquilla;Electrónica;88;949.91;0.13
TXN-13475;2025/06/24;Global Trade;Bogotá;Electrónica;74;719.46;0.17
TXN-13476;2026/03/05;Tech Corp;Bucaramanga;Oficina;7;1242.4;0.04
TXN-13477;2024/12/11;Eco Group;Medellín;Electrónica;5;1122.91;0.26
TXN-13478;2024/03/27;Bio Health;Bogotá;Software;26;788.63;0.27
TXN-13479;2026/10/12;Neo Systems;Barranquilla;Oficina;57;1073.11;0.1
TXN-13480;2025/12/06;Eco Group;Cali;Mobiliario;41;1415.62;0.05
TXN-13481;2025/01/20;Eco Group;Bucaramanga;Electrónica;60;286.69;0.29
TXN-13482;2025/02/26;Bio Health;Bucaramanga;Oficina;57;946.13;0.2
TXN-13483;2025/01/24;Eco Group;Medellín;Servicios;8;153.6;0.02
TXN-13484;;Eko Group;Bogotá;Mobiliario;46;994.55;0.01
TXN-13485;2024/04/07;Eco Group;Medellín;Software;1;977.39;0.06
TXN-13486;2024/11/06;Global Trade;Medellín;Oficina;83;294.53;0.09
TXN-13487;2024/12/11;Global Trade;Bogotá;Oficina;1;845.65;0.15
TXN-13488;2024/09/21;Global Trade;Cali;Software;91;1316.25;0.24
TXN-13489;2024/11/30;Global Trade;Barranquilla;Oficina;45;1045.3;0.19
TXN-13490;2026/11/13;Acme SAS;Bucaramanga;Oficina;6;1302.18;0.04
TXN-13491;2025/01/08;Eco Group;Bucaramanga;Electrónica;41;485.32;0.1
TXN-13492;2025/12/15;Global Trade;Medellín;Mobiliario;44;995.51;0.21
TXN-13493;2025/11/20;Neo Systems;Bogotá;Electrónica;65;743.99;0.16
TXN-13494;2025/05/19;Edu Corp;Barranquilla;Oficina;3;1209.76;0.03
TXN-13495;2024/08/25;Acme SAS;Bucaramanga;Electrónica;9;161.45;0.14
TXN-13496;2024/04/23;Acme SAS;Cali;Electrónica;26;712.24;0.02
TXN-13497;2025/12/24;Edu Corp;Bucaramanga;Oficina;17;1019.4;0.12
TXN-13498;2024/07/20;Neo Systems;Cali;Servicios;56;1015.36;0.25
TXN-13499;2026/07/21;Bio Health;Cali;Software;8;39.19;0.12
TXN-13500;2026/12/27;Acme SAS;Bogotá;Servicios;37;712.68;0.25
tx_ 13501;2025/09/13;tech corp;Bogota ;Oficina;92;1015.89;0.19
TXN-13502;2024/05/18;Bio Health;Barranquilla;Oficina;39;164.33;0.09
TXN-13503;2026/06/12;Edu Corp;Medellín;Electrónica;32;1109.86;0.2
TXN-13504;2024/10/17;Tech Corp;Bucaramanga;Oficina;79;646.55;0.12
TXN-13505;2024/09/20;Eco Group;Barranquilla;Electrónica;44;261.66;0.26
TXN-13506;14-09-2024;Bio-Health;medeLLin;Oficina;-47;585,89;N/A
TXN-13507;2026/06/09;Global Trade;Bogotá;Electrónica;87;558.1;0.05
TXN-13508;2024/09/24;Global Trade;Medellín;Servicios;33;1457.97;0.21
TXN-13509;2025/03/24;Eco Group;Medellín;Electrónica;19;1493.88;0.16
TXN-13510;2025/12/04;Neo Systems;Bogotá;Mobiliario;50;827.49;0.18
TXN-13511;2025/03/03;Acme SAS;Bogotá;Oficina;93;357.21;0.28
TXN-13512;2026/07/13;Bio Health;Barranquilla;Oficina;59;443.86;0.18
TXN-13513;2024/10/28;Edu Corp;Barranquilla;Electrónica;45;373.96;0.03
TXN-13514;2024/05/12;Global Trade;Medellín;Software;84;624.24;0.26
TXN-13515;2024/09/03;Acme SAS;Bucaramanga;Electrónica;75;532.39;0.2
TXN-13516;2024/03/07;Tech Corp;Bogotá;Oficina;62;642.74;0.03
TXN-13517;2025/10/15;Acme SAS;Bogotá;Electrónica;9;529.75;0.16
tx_ 13518;2025/08/02;Tech Corp;Barranquilla;Electrónica;1;1116,84;0.08
TXN-13519;2024/05/16;Tech Corp;Bucaramanga;Mobiliario;32;1294.12;0.07
TXN-13520;2024/03/24;Edu Corp;Medellín;Oficina;11;732.21;0.2
TXN-13521;2026/03/12;Bio Health;Medellín;Software;1;1305.59;0.28
TXN-13522;2024/04/14;Neo Systems;Medellín;Software;83;134.61;0.18
TXN-13523;2025/07/18;Tech Corp;Bogotá;Electrónica;23;1382.08;0.18
TXN-13524;2024/08/22;Global Trade;Medellín;Electrónica;70;1017.11;0.2
TXN-13525;2024/08/08;Tech Corp;Medellín;Servicios;53;510.26;0.15
TXN-13526;2025/10/29;Tech Corp;Medellín;Software;28;686.1;0.21
TXN-13527;2025/08/15;Global Trade;Barranquilla;Servicios;49;201.25;0.14
TXN-13528;2024/05/08;Bio Health;Barranquilla;Electrónica;84;1293.46;0.24
TXN-13529;2026/07/27;Eco Group;Bogotá;Servicios;25;859.45;0.11
TXN-13530;2026/03/11;Global Trade;Barranquilla;Electrónica;39;929.05;0.24
TXN-13531;2026/10/17;Edu Corp;Bucaramanga;Software;24;769.11;0.22
TXN-13532;2026/10/04;Bio Health;Medellín;Oficina;91;1013.55;0.22
TXN-13533;2026/05/29;Eco Group;Barranquilla;Oficina;47;637.3;0.02
TXN-13534;2026/03/01;Acme SAS;Bucaramanga;Oficina;76;803.83;0.05
TXN-13535;2024/11/16;Global Trade;Bucaramanga;Servicios;92;138.82;0.16
TXN-13536;2024/10/08;Tech Corp;Cali;Oficina;33;51.28;0.02
TXN-13537;2026/04/16;Edu Corp;Cali;Servicios;12;284.14;0.11
TXN-13538;2024/04/13;Neo Systems;Medellín;Software;88;322.5;0.12
TXN-13539;2026/02/12;Tech Corp;Bucaramanga;Software;82;801.75;0.11
TXN-13540;2025/12/02;Eco Group;Bogotá;Mobiliario;80;136.27;0.12
TXN-13541;2025/11/21;Bio Health;Bucaramanga;Oficina;89;533.46;0.29
TXN-13542;2024/08/09;Neo Systems;BGA;Mobilia;34;497.73;0.05
TXN-13543;2026/09/03;Tech Corp;Medellín;Electrónica;12;74.05;0.04
TXN-13544;01-12-2024;Tech Corp;Medellín;Mobiliario;56;1443.84;0.08
TXN-13545;2025/11/21;Global Trade;Barranquilla;Servicios;90;1208.92;0.03
TXN-13546;2024/09/08;Global Trade;Barranquilla;Servicios;7;1304.61;0.1
TXN-13547;2024/06/16;Acme SAS;Medellín;Mobiliario;83;950.7;0.24
TXN-13548;2024/12/26;Neo Systems;Bogotá;Oficina;93;1478.64;0.03
TXN-13549;2024/12/09;Tech Corp;Cali;Oficina;78;1134.6;0.01
TXN-13550;2024/11/06;Eco Group;Bogotá;Servicios;17;1401.43;0.08
TXN-13551;2024/05/28;Bio Health;Barranquilla;Mobiliario;24;951.54;0.16
TXN-13552;23-05-2026;Neo Systems;Cali; Servicios ;30;1283.35;0.07
TXN-13553;04-09-2026;Global Trade; Bogo-ta;Mobilia;49;1490.97;0.22
TXN-13554;2025/03/18;Edu Corp;Bogotá;Oficina;27;498.2;0.0
tx_ 13555;2025/04/30;Edu Corp;Bogota ; Servicios ;28;1314.78;0.03
TXN-13556;2026/04/24;Acme SAS;Barranquilla;Software;32;326.76;0.03
TXN-13557;2024/01/02;Acme SAS;Medellín;Servicios;14;866.29;0.28
TXN-13558;2025/11/30;Acme SAS;Cali;Mobiliario;13;737.54;0.21
TXN-13559;2025/04/24;Global Trade;Medellín;Electrónica;68;1360.94;0.27
TXN-13560;2025/08/17;Bio Health;Cali;Oficina;58;1443.6;0.2
TXN-13561;2025/06/30;Tech Corp;Medellín;Oficina;9;511.2;0.1
TXN-13562;2024/02/14;EduCorp;Cali;Oficin ;20;1349,27;0.01
TXN-13563;2024/02/03;Edu Corp;Cali;Software;18;181.4;0.14
TXN-13564;2026/08/25;Global Trade;Cali;Oficina;70;443.65;0.2
TXN-13565;2024/12/02;Neo Systems;Bucaramanga;Oficina;52;901.41;0.03
TXN-13566;2025/03/25;Acme SAS;Barranquilla;Oficina;26;1386.01;0.26
TXN-13567;2026/02/08;Global Trade;Bucaramanga;Electrónica;9;153.17;0.27
TXN-13568;2025/08/21;Tech Corp;Bucaramanga;Electrónica;20;905.57;0.17
TXN-13569;2025/02/01;Edu Corp;Barranquilla;Servicios;79;300.55;0.18
tx_ 13570;2026/06/23;Eko Group;bogota;Electrónica;3;435.31;0.01
TXN-13571;2024/11/21;Eco Group;Cali;Oficina;52;1447.89;0.13
TXN-13572;2024/05/01;Eco Group;Medellín;Servicios;2;1079.72;0.0
TXN-13573;2024/07/21;Eco Group;Barranquilla;Electrónica;29;251.82;0.02
TXN-13574;2024/10/13;Edu Corp;Bucaramanga;Mobiliario;16;91.81;0.27
TXN-13575;2024/04/26;Neo Systems;Bucaramanga;Software;95;1402.36;0.07
TXN-13576;;N3o Systems;BGA;Software;3;651.93;0.23
TXN-13577;2024/03/14;Neo Systems;Barranquilla;Electrónica;97;67.45;0.26
TXN-13578;2026/11/20;Neo Systems;Medellín;Software;53;1216.05;0.06
TXN-13579;2025/08/22;Neo Systems;Medellín;Servicios;77;1283.82;0.23
tx_ 13580;29-07-2024;Acme SAS;bogota;Software;91;500.83;0.27
TXN-13581;2026/04/02;Tech Corp;Bogotá;Software;56;170.45;0.17
TXN-13582;2024/04/29;Bio Health;Medellín;Software;99;362.41;0.01
TXN-13583;2025/10/27;Bio Health;Medellín;Electrónica;64;1442.67;0.21
TXN-13584;2026/04/03;Global Trade;Medellin;Servicios;26;352.2;0.19
TXN-13585;2026/02/18; Global trade;Bucaramanga; Servicios ;81;140,19;0.17
TXN-13586;2025/08/11;Acme SAS;Cali;Electrónica;77;600.98;0.04
TXN-13587;2025/04/12;Tech Corp;Bucaramanga;Software;4;124.94;0.19
tx_ 13588;2024/03/16;Global Trade;cali;Software;89;1246.27;0.06
TXN-13589;2026/02/20;Edu Corp;Bogotá;Mobiliario;91;473.34;0.24
TXN-13590;2026/10/06;Neo Systems;Bogotá;Electrónica;93;814.37;0.12
TXN-13591;2024/09/17;Edu Corp;Cali;Software;83;1276.12;0.16
TXN-13592;2024/12/11;Tech Corp;Barranquilla;Electrónica;69;485.94;0.29
TXN-13593;2026/04/01;Tech Corp;Bogotá;Servicios;16;652.0;0.24
TXN-13594;2026/05/04;Bio Health;Cali;Servicios;5;671.16;0.13
TXN-13595;2026/12/06;Edu Corp;Barranquilla;Electrónica;3;213.5;0.21
TXN-13596;07-03-2024;Tech Corp;Barranqilla;electronica;46;157,4;0.29
TXN-13597;2024/08/04;Global Trade;Bucaramanga;Servicios;95;1366.07;0.27
TXN-13598;2026/09/23;Edu Corp;Barranquilla;Oficina;54;190.15;0.3
TXN-13599;2025/02/13;Bio Health;Bogotá;Mobiliario;86;1456.28;0.16
tx_ 13600;01-09-2026;tech corp;Barranqilla; Servicios ;59;695,62;0.16
TXN-13601;05-11-2025;Tech Corp;bogota;Electrónica;40;109.46;0.27
TXN-13602;2026/09/26;Tech Corp;Bogotá;Mobiliario;91;1391.15;0.11
TXN-13603;23-03-2026;tech corp;medeLLin;Software;79;836.29;0.3
TXN-13604;2026/10/17;Global Trade;Bogotá;Electrónica;84;980.34;0.1
TXN-13605;2026/07/22;Eco Group;Barranquilla;Servicios;82;945.56;0.12
TXN-13606;2026/05/19;Eco Group;Bucaramanga;Oficina;12;856.88;0.13
TXN-13607;2025/05/21; Global trade;cali;Sftware;67;1052.62;0.03
TXN-13608;2026/01/20;Neo Systems;Barranquilla;Oficina;48;164.97;0.23
TXN-13609;2024/05/04;Eco Group;Bogotá;Mobiliario;99;1094.62;0.08
TXN-13610;2025/04/11;Acme SAS;Medellín;Servicios;42;1066.19;0.16
TXN-13611;2026/05/23;Neo Systems;Barranquilla;Mobiliario;63;335.18;0.17
TXN-13612;2025/10/29;Acme SAS;Cali;Oficina;31;745.5;0.15
TXN-13613;2026/07/08;Eco Group;Bogotá;Electrónica;32;936.53;0.28
TXN-13614;2026/06/12;Eco Group;Bogotá;Electrónica;82;959.5;0.22
TXN-13615;2024/12/17;Eco Group;Medellín;Electrónica;54;363.6;0.23
TXN-13616;2024/11/04;Bio Health;Barranquilla;Mobiliario;78;46.69;0.24
TXN-13617;25-12-2025;Acme sas ;bogota; Servicios ;22;1055.42;N/A
tx_ 13618;2024/12/10;Edu Corp;bogota;Electrónica;34;897.5;0.27
TXN-13619;2025/01/13;Edu Corp;Barranquilla;Mobiliario;23;167.18;0.0
TXN-13620;2025/08/16;Bio Health;Medellín;Electrónica;25;1358.78;0.13
TXN-13621;2024/02/18;Eco Group;Cali;Software;41;187.32;0.1
TXN-13622;2026/12/29;Tech Corp;Bucaramanga;Electrónica;18;1086.25;0.12
TXN-13623;2026/04/08;Edu Corp;Cali;Electrónica;11;812.68;0.02
TXN-13624;2026/12/05;Global Trade;Medellín;Servicios;45;414.52;0.2
TXN-13625;2026/10/19;Eco Group;Cali;Oficina;53;60.74;0.28
TXN-13626;2024/03/30;Eco Group;Bucaramanga;Mobiliario;52;1360.07;0.23
TXN-13627;;Acme SAS;Cali;Mobiliario;-97;876.11;0.15
TXN-13628;2025/02/07;Neo Systems;Bucaramanga;Electrónica;33;1156.34;0.27
TXN-13629;2025/02/02;Eco Group;Barranquilla;Mobiliario;29;544.6;0.24
TXN-13630;2024/11/22;Neo Systems;Barranquilla;Electrónica;83;519.8;0.02
TXN-13631;;EduCorp; Bogo-ta;electronica;46;644.65;0.19
TXN-13632;2024/07/21;Bio Health;Medellín;Electrónica;61;452.52;0.0
TXN-13633;2024/06/07;Tech Corp;Bucaramanga;Electrónica;96;287.64;0.17
TXN-13634;11-05-2025;Edu Corp;Bucaramanga;Mobiliario;92;813,97;0.01
TXN-13635;2025/10/21;Global Trade;Medellín;Electrónica;87;777.4;0.04
TXN-13636;2025/02/03;Global Trade;Medellín;Servicios;39;280.42;0.18
TXN-13637;2026/12/29;Acme SAS;Bucaramanga;Mobiliario;84;1308.51;0.1
TXN-13638;2024/11/26;Bio Health;Medellín;Software;21;911.75;0.3
TXN-13639;2025/10/15;Bio Health;Bucaramanga;Servicios;70;283.86;0.19
TXN-13640;2024/04/05;Global Trade;Medellín;Mobiliario;58;474.33;0.19
tx_ 13641;08-04-2026;Acme sas ;Bucaramanga;Software;47;479.11;0.28
TXN-13642;2026/10/11;Neo Systems;medeLLin;Oficina;40;1016.78;0.3
TXN-13643;2025/07/15;Edu Corp;Bogotá;Oficina;58;316.92;0.23
TXN-13644;2024/01/12;Bio Health;Cali;Mobiliario;89;1166.99;0.2
TXN-13645;2024/01/16;Global Trade;Barranquilla;Electrónica;30;1398.72;0.14
TXN-13646;2025/01/26;Eco Group;Medellín; Servicios ;23;336.34;0.27
TXN-13647;2026/06/02;Acme SAS;Cali;Electrónica;36;133.78;0.18
TXN-13648;25-11-2024;Neo Systems;Bogota ;Servicios;53;897.76;0.0
TXN-13649;2024/12/16;Tech Corp;Barranquilla;Electrónica;57;700.86;0.07
TXN-13650;2024/08/18;Tech Corp;Barranquilla;Oficina;29;498.5;0.14
TXN-13651;2025/10/22;Global Trade;Barranquilla;Mobiliario;10;822.89;0.18
TXN-13652;2025/01/20;Edu Corp;Bogotá;Electrónica;47;535.1;0.05
TXN-13653;2026/07/30;Edu Corp;Medellín;Mobiliario;3;382.87;0.06
TXN-13654;2024/07/22;Acme SAS;Barranquilla;Oficina;64;1337.72;0.04
TXN-13655;2025/11/25;Bio Health;Cali;Electrónica;31;299.14;0.29
TXN-13656;2025/10/03;Tech Corp;Bogotá;Oficina;16;1052.03;0.07
TXN-13657;2024/12/04;Bio Health;Bogotá;Software;87;1220.26;0.06
TXN-13658;2026/06/13;Neo Systems;Bogotá;Servicios;79;1420.0;0.13
TXN-13659;2026/09/25;Tech Corp;Cali;Servicios;82;895.41;0.26
TXN-13660;2025/03/05;N3o Systems;Bucaramanga;Software;78;443.28;0.16
TXN-13661;2025/03/21;Bio Health;Bucaramanga;Electrónica;8;902.99;0.19
TXN-13662;2026/01/23;Edu Corp;Barranquilla;Servicios;92;322.21;0.15
TXN-13663;2025/11/21;Neo Systems;Bogotá;Software;10;784.16;0.24
TXN-13664;2025/09/02;Neo Systems;Bucaramanga;Mobiliario;28;374.07;0.13
TXN-13665;2026/02/09;Global Trade;Medellin;Sftware;30;107.82;0.23
TXN-13666;2025/12/21;Eco Group;Barranquilla;Servicios;69;468.43;0.14
TXN-13667;2026/02/03;Acme SAS;Bogotá;Oficina;82;87.62;0.16
TXN-13668;2026/10/22;Bio Health;Bogotá;Oficina;76;255.53;0.15
TXN-13669;2025/01/24;Eco Group;Cali;Mobiliario;28;317.95;0.15
TXN-13670;2026/04/30;Eco Group;Bogotá;Servicios;13;52.29;0.2
TXN-13671;2026/06/14;Eco Group; Bogo-ta;Servicios;86;480,96;0.22
TXN-13672;2024/07/07;Bio Health;Medellín;Oficina;77;1223.92;0.22
TXN-13673;2024/10/28;Neo Systems;Medellín;Servicios;72;445.52;0.02
TXN-13674;2024/11/14;Acme SAS;Cali;Mobiliario;93;694.04;0.05
TXN-13675;2026/09/26;Tech Corp;Barranquilla;Mobiliario;50;426.92;0.07
TXN-13676;2024/11/08;Edu Corp;Barranquilla;Software;8;1387.58;0.11
TXN-13677;13-08-2026;Acme SAS;BGA;Electrónica;33;71,38;0.01
TXN-13678;2024/06/09;Acme SAS;Medellín;Oficina;8;477.6;0.06
TXN-13679;2024/02/02;Neo Systems;Medellín;Mobiliario;84;923.74;0.04
TXN-13680;2025/05/18;Global Trade;Cali;Software;81;707.56;0.19
TXN-13681;2025/05/12;Neo Systems;Barranquilla;Oficina;9;1231.6;0.13
TXN-13682;2024/07/10;Neo Systems;Medellín;Mobiliario;64;591.4;0.22
TXN-13683;2024/06/27;Global Trade;Barranquilla;Servicios;41;675.9;0.11
TXN-13684;2024/01/11;tech corp;Bogotá;Mobilia;31;1110.49;0.24
TXN-13685;2025/08/14;Eco Group;Bucaramanga;Electrónica;17;333.25;0.23
TXN-13686;2025/04/06;Neo Systems;Barranquilla;Electrónica;50;736.49;0.2
TXN-13687;2025/02/05;Global Trade;Bogotá;Mobiliario;97;1262.26;0.1
TXN-13688;2025/05/18;Edu Corp;Medellín;Oficina;56;678.69;0.19
TXN-13689;2024/07/31;Neo Systems;Barranquilla;Oficina;21;1037.22;0.05
TXN-13690;2025/05/10;Global Trade;Medellín;Software;22;522.55;0.03
TXN-13691;2024/08/13;Neo Systems;Barranquilla;Servicios;71;1491.47;0.09
TXN-13692;2026/06/07;Neo Systems;Bogotá;Mobiliario;66;514.81;0.0
TXN-13693;2024/04/27;Global Trade;Bucaramanga;Mobiliario;62;336.61;0.06
TXN-13694;2024/11/28;Global Trade;Medellín;Mobiliario;7;692.88;0.08
TXN-13695;2025/07/01;Bio Health;Cali;Electrónica;-11;1366.81;0.03
TXN-13696;2025/12/26;Tech Corp;Bogotá;Electrónica;58;412.69;0.18
TXN-13697;2024/07/04;Tech Corp;Medellín;Electrónica;79;700.75;0.21
TXN-13698;2024/02/09;Tech Corp;Bucaramanga;Servicios;96;1091.07;0.2
TXN-13699;2026/11/27;Tech Corp;Medellín;Oficina;41;493.49;0.12
TXN-13700;11-04-2024;EduCorp;Medellín;Mobilia;3;1429.46;0.13
TXN-13701;2025/11/18;Edu Corp;Bucaramanga;Software;8;310.4;0.06
TXN-13702;2025/09/15;Acme SAS;Bogotá;Electrónica;27;701.29;0.03
TXN-13703;2024/06/11;Edu Corp;Medellín;Mobiliario;27;1343.32;0.19
TXN-13704;2026/07/23;Neo Systems;Bogotá;Mobiliario;78;375.95;0.28
TXN-13705;2024/01/15;Edu Corp;Cali;Servicios;31;379.58;0.23
TXN-13706;2025/12/11;EduCorp;Barranquilla;Mobiliario;17;543,21;0.04
TXN-13707;2025/07/04;Tech Corp;Bucaramanga;Mobiliario;17;70.63;0.27
TXN-13708;2026/04/11;Bio Health;Bucaramanga;Servicios;50;970.89;0.07
TXN-13709;2025/01/01;Global Trade;Bogotá;Electrónica;22;1156.95;0.21
TXN-13710;2026/07/17;Edu Corp;Cali;Software;90;1493.55;0.25
TXN-13711;2026/04/25;Eco Group;Medellín;Servicios;88;399.61;0.08
TXN-13712;2025/12/27;Edu Corp;Medellín;Oficina;31;1133.0;0.15
TXN-13713;2025/07/25;Tech Corp;Bogotá;Electrónica;42;1264.55;0.16
TXN-13714;2026/05/08;Tech Corp;Bucaramanga;Oficina;76;1199.24;0.11
TXN-13715;2026/11/10;Tech Corp;Bucaramanga;Servicios;41;52.46;0.07
TXN-13716;2026/02/06;Bio Health;Bucaramanga;Mobiliario;3;291.82;0.05
TXN-13717;2025/07/17;Edu Corp;Bucaramanga;Oficina;1;293.38;0.14
TXN-13718;2026/07/05;Bio Health;Bucaramanga;Oficina;29;1003.52;0.27
TXN-13719;19-10-2025;Neo Systems;Cali;Sftware;-94;251.22;0.06
TXN-13720;2024/05/09;Tech Corp;Barranquilla;Electrónica;99;548.06;0.06
tx_ 13721;2026/06/05;Neo Systems;Bogota ;electronica;55;798.21;0.2
TXN-13722;2024/07/09;Global Trade;Medellín;Software;55;1344.56;0.3
TXN-13723;2025/11/07;Bio Health;Medellín;Software;93;391.28;0.08
TXN-13724;2024/01/18;Neo Systems;Barranquilla;Mobiliario;24;838.03;0.08
TXN-13725;2025/04/30;Eko Group;medeLLin;Electrónica;-14;998,84;0.03
TXN-13726;2026/03/27;Global Trade;Cali;Electrónica;64;336.18;0.24
TXN-13727;2026/08/07;EduCorp;BGA;Sftware;25;288.5;N/A
TXN-13728;2024/11/10;Neo Systems;Medellín;Electrónica;33;495.71;0.09
TXN-13729;2025/07/02;Neo Systems;Bogotá;Servicios;7;907.63;0.01
TXN-13730;2025/12/16;EduCorp;Bogotá;Mobiliario;70;1318.86;0.12
TXN-13731;2026/01/02;Eco Group;Barranquilla;Software;15;428.03;0.2
TXN-13732;2025/08/20;Bio Health;Bogotá;Software;13;1102.45;0.08
TXN-13733;2025/03/22;Global Trade;Cali;Software;26;1320.85;0.26
TXN-13734;2024/03/24;N3o Systems;Medellín;Oficin ;-31;1020.18;0.29
TXN-13735;2025/09/27;tech corp;cali;Electrónica;57;1043.71;0.22
TXN-13736;2024/02/28;Acme SAS;Medellín;Software;18;671.77;0.29
TXN-13737;2025/07/11;Global Trade;Bogotá;Oficina;7;748.01;0.21
TXN-13738;2025/06/23;Tech Corp;Barranquilla;Servicios;87;1047.93;0.05
TXN-13739;2024/09/16;Edu Corp;Bucaramanga;Oficina;98;189.38;0.08
TXN-13740;2026/03/03;Edu Corp;Bogotá;Software;44;563.62;0.2
TXN-13741;2024/09/16;Bio Health;Medellín;Servicios;25;1090.51;0.28
TXN-13742;2024/01/12;Edu Corp;Barranquilla;Oficina;70;458.14;0.29
tx_ 13743;2024/02/15;Global Trade;Cali; Servicios ;46;165.83;0.1
TXN-13744;2025/11/08;Bio Health;Medellín;Software;35;633.42;0.28
TXN-13745;2026/09/28;Bio Health;Bogotá;Electrónica;85;1163.84;0.2
TXN-13746;2024/08/10;Global Trade;Bogotá;Software;70;519.97;0.16
TXN-13747;2026/02/19;Tech Corp;Bogotá;Electrónica;51;1278.61;0.16
TXN-13748;2026/08/29;Neo Systems;Bucaramanga;Mobiliario;53;212.01;0.18
TXN-13749;2024/08/25;Neo Systems;Barranquilla;Electrónica;97;261.47;0.26
TXN-13750;2026/05/15;Eco Group;Bucaramanga;Servicios;60;1300.21;0.15
TXN-13751;2026/08/14;Eco Group;Bogotá;Mobiliario;22;491.12;0.07
TXN-13752;2026/10/11;Eko Group;Bucaramanga;Electrónica;36;875,82;0.14
TXN-13753;2024/04/08;Edu Corp;Cali;Mobiliario;24;1100.06;0.23
TXN-13754;2026/11/26;Tech Corp;Barranquilla;Oficin ;88;267.31;0.29
TXN-13755;2025/06/21;Global Trade;Cali;Oficina;84;557.57;0.17
TXN-13756;2024/02/17;Global Trade;Barranquilla;Mobiliario;44;312.25;0.24
TXN-13757;2025/07/01;Bio Health;Bucaramanga;Mobiliario;73;604.16;0.26
TXN-13758;2026/04/07;Edu Corp;Bucaramanga;Oficina;87;631.14;0.23
TXN-13759;2026/09/04;Edu Corp;Medellín;Software;53;576.8;0.24
TXN-13760;2024/10/12;Neo Systems;Cali;Servicios;21;298.6;0.02
tx_ 13761;2024/09/25;Eko Group;Bogotá; Servicios ;1;12.66;0.17
TXN-13762;2025/01/17;Neo Systems;Bogotá;Software;53;248.29;0.28
tx_ 13763;2026/08/04;EduCorp;Bogota ;Software;18;914,1;0.09
TXN-13764;2025/01/09;Global Trade;Bogotá;Electrónica;72;1474.11;0.12
TXN-13765;2026/10/23;Global Trade;Barranquilla;Software;41;479.45;0.18
TXN-13766;2024/10/10;Acme SAS;Bogotá;Electrónica;18;235.1;0.14
TXN-13767;2025/05/09;Global Trade;Medellín;Servicios;41;1281.8;0.12
TXN-13768;2025/04/27;Neo Systems;Bucaramanga;Mobiliario;82;751.89;0.3
TXN-13769;2024/03/19;Eco Group;Bogotá;Servicios;31;1151.7;0.01
TXN-13770;2026/08/24;Eco Group;Bucaramanga;Servicios;11;344.39;0.04
TXN-13771;2024/06/18;Eco Group;Barranquilla;Mobiliario;94;744.31;0.08
TXN-13772;2024/09/20;Tech Corp;Bucaramanga;Electrónica;40;1184.81;0.13
TXN-13773;22-05-2026;N3o Systems;BGA;electronica;82;942.27;0.01
TXN-13774;2024/06/11;Neo Systems;Medellín;Servicios;92;695.26;0.08
TXN-13775;2026/11/21;Bio Health;Medellín;Servicios;30;324.13;0.26
TXN-13776;2024/06/23;Bio Health;Bucaramanga;Servicios;41;726.85;0.06
TXN-13777;2024/09/08;Global Trade;Bucaramanga;Mobiliario;96;1457.74;0.29
TXN-13778;24-02-2025;Edu Corp;Barranquilla;Oficina;5;670.6;0.27
TXN-13779;2026/04/22;Tech Corp;Cali;Software;51;408.06;0.04
TXN-13780;2025/03/24;Acme SAS;Barranquilla;Mobiliario;68;1207.86;0.29
TXN-13781;2026/08/08;Eco Group;Barranquilla;Mobiliario;22;206.54;0.21
TXN-13782;2025/01/15;Eco Group;Bucaramanga;Software;64;639.96;0.21
TXN-13783;2024/10/19;Acme SAS;Cali;Mobiliario;12;1156.55;0.08
TXN-13784;2024/07/29;Eco Group;Bucaramanga;Mobiliario;84;1004.69;0.05
TXN-13785;2026/06/17;Edu Corp;Barranquilla;Electrónica;79;1497.27;0.13
TXN-13786;2026/10/12;Acme SAS;cali;Software;41;328.74;0.01
TXN-13787;2025/11/15;Eco Group;Medellín;Software;53;816.05;0.06
TXN-13788;2026/01/15;Global Trade;Barranquilla;Electrónica;29;731.55;0.21
TXN-13789;2024/12/12;Neo Systems;Bogotá;Oficina;41;773.42;0.04
TXN-13790;2024/03/26;Bio Health;Medellín;Servicios;5;540.63;0.14
TXN-13791;2024/08/05;Global Trade;Cali;Mobiliario;48;1061.22;0.26
